test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,binarize
0.9871264041256593,0.9871264367816092,0.9994140307917094,1.0,16,67_social-security,7,layer_7/width_16k/standard_new,l1,False
0.9944827516229859,0.9944827586206897,0.9997640903187401,1.0,32,67_social-security,7,layer_7/width_16k/standard_new,l1,False
0.995862067216093,0.9958620689655172,0.9999374289734293,1.0,64,67_social-security,7,layer_7/width_16k/standard_new,l1,False
0.9986206890720312,0.9986206896551724,0.9999983088911737,1.0,128,67_social-security,7,layer_7/width_16k/standard_new,l1,False
0.9986206890720312,0.9986206896551724,0.9999983088911739,1.0,256,67_social-security,7,layer_7/width_16k/standard_new,l1,False
0.9986206890720312,0.9986206896551724,0.9999983088911737,1.0,512,67_social-security,7,layer_7/width_16k/standard_new,l1,False
0.5505138722108419,0.5509641873278237,0.5869862182016877,0.646858743497399,1,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.5440909783075155,0.5482093663911846,0.5869862182016877,0.646858743497399,2,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.5580958408624639,0.5647382920110193,0.5796096169024345,0.5470188075230092,4,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.5909825930758945,0.5922865013774105,0.6016028170724304,0.6250500200080031,8,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.6390362725304685,0.6391184573002755,0.708305506648048,0.7883153261304522,16,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.6858788996240142,0.6859504132231405,0.75599538582964,0.8519407763105242,32,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.7133028179302845,0.7134986225895317,0.7856839293303381,0.8547418967587035,64,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.7437899867438682,0.743801652892562,0.8135510897941836,0.8423369347739096,128,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.7492884621588953,0.7493112947658402,0.8183777548418433,0.8415366146458584,256,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.7465526270147064,0.7465564738292011,0.8196223665836925,0.8315326130452181,512,24_headline_isiran,7,layer_7/width_16k/topk_32,l1,False
0.5336122279974603,0.5682051282051283,0.6441032416602147,0.6091391268869849,1,63_wikidata_occupation_issinger,7,layer_7/width_16k/batch_topk_32,l1,False
0.4970319229349835,0.5487179487179488,0.6441032416602147,0.6091391268869849,2,63_wikidata_occupation_issinger,7,layer_7/width_16k/batch_topk_32,l1,False
0.4588392778081307,0.5374358974358975,0.6441032416602147,0.6091391268869849,4,63_wikidata_occupation_issinger,7,layer_7/width_16k/batch_topk_32,l1,False
