test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,binarize,num_train
0.9772985973418058,0.9773046796545491,0.9981105619746967,1.0,16,49_cm_isshort,24,layer_24/width_16k/topk_32,l1,False,20
0.9829268732477184,0.9829282988551918,0.9988845700197333,1.0,128,49_cm_isshort,24,layer_24/width_16k/topk_32,l1,False,20
0.7710085460145024,0.7710634611219407,0.8389096842811603,0.8785511363636364,16,56_wikidatasex_or_gender,24,layer_24/width_16k/p_anneal,l1,False,382
0.9163957084592832,0.9163959280918346,0.9699456125642032,0.9921875,128,56_wikidatasex_or_gender,24,layer_24/width_16k/p_anneal,l1,False,382
0.3388601979876534,0.50070154339547,0.5616565930578077,0.56,16,50_deon_isvalid,24,layer_24/width_16k/standard,l1,False,10
0.5834785433353784,0.5834836640609341,0.6197638259678941,0.88,128,50_deon_isvalid,24,layer_24/width_16k/standard,l1,False,10
0.7598076357850531,0.7608121827411167,0.8450412984633997,0.9867724867724869,16,57_wikidatais_alive,24,layer_24/width_16k/standard_new,l1,False,74
0.8430606401874503,0.843248730964467,0.9174057117640017,0.9953703703703703,128,57_wikidatais_alive,24,layer_24/width_16k/standard_new,l1,False,74
0.4319780983673802,0.5474631751227496,0.76232518395697,0.7305050505050505,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/p_anneal,l1,False,737
0.33514927077089934,0.5008183306055647,0.7339019235456885,0.6876767676767677,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/p_anneal,l1,False,737
0.45603369992937137,0.5434521425710853,0.645039646294015,1.0,16,36_sciq_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,5
0.4406345803822738,0.5354425310372447,0.6114048913161152,0.5,128,36_sciq_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,5
0.6104506508191343,0.6114343029087261,0.6393717819203562,0.8333333333333334,16,36_sciq_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,14
0.3334447847420303,0.5001003009027081,0.5,0.5,128,36_sciq_tf,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,14
0.5772859616565996,0.5773797125598834,0.6055755414410662,0.7657894736842106,16,7_hist_fig_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,198
0.5856433219311811,0.58571131014372,0.6122953109815354,0.7894736842105262,128,7_hist_fig_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,198
0.6316617471615108,0.6316981132075472,0.7190913472784367,0.7565026010404161,16,48_cm_correct,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,1024
0.6424918300470465,0.6425157232704403,0.71227769232405,0.8163265306122449,128,48_cm_correct,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,1024
0.4418400718661866,0.4651977966950426,0.47549352960174607,1.0,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/batch_topk_32,l1,False,2
0.44390542799969684,0.47220831246870304,0.4366520829446681,1.0,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/batch_topk_32,l1,False,2
0.6182787117497343,0.6189039718451483,0.6467104132331679,0.88,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,10
0.5753732347191832,0.5796882855706386,0.6202612660889962,0.52,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,10
0.7312165801858788,0.731378763866878,0.792980728901123,0.7952724358974359,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/standard,l1,False,737
0.8247304834173855,0.8248811410459588,0.8816257744982557,0.8485576923076924,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/standard,l1,False,737
0.6395530385208188,0.6403022670025189,0.6968964201020043,1.0,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.6938289854130045,0.6947103274559194,0.7567011418640159,1.0,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.33753639315561684,0.5016352201257862,0.5625162651804132,0.6066426570628252,16,54_cs_tf,24,layer_24/width_16k/standard,l1,False,1024
0.5768529356772851,0.5768553459119496,0.5977417094413486,0.7014805922368947,128,54_cs_tf,24,layer_24/width_16k/standard,l1,False,1024
0.5853406450050264,0.5874259102455546,0.614026256111262,0.7851239669421488,16,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,275
0.5494305051027663,0.5497459779847587,0.5732897069820564,0.6955922865013775,128,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,275
0.5857869912246145,0.5869674185463659,0.6158475426278837,1.0,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard_new,l1,False,4
0.6686581562904008,0.6716791979949874,0.7337593944157121,1.0,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard_new,l1,False,4
0.41658085435453807,0.49783116449783116,0.5175101157781199,1.0,16,58_wikidatapolitical_party,24,layer_24/width_16k/standard,l1,False,2
0.49014118371744025,0.5311978645311979,0.5560480462720585,1.0,128,58_wikidatapolitical_party,24,layer_24/width_16k/standard,l1,False,2
0.4978558070442655,0.4983277591973244,0.4932522081121538,1.0,16,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,4
0.49817126567310793,0.5013006317354144,0.5018112319581081,1.0,128,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,4
0.4849503428180825,0.5114136964357229,0.5135722338171445,1.0,16,50_deon_isvalid,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,5
0.4507106319867877,0.5052062474969964,0.5044991915809585,0.5,128,50_deon_isvalid,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,5
0.5140396845074953,0.5142746913580247,0.5330971483958238,0.8166152263374485,16,47_reasoning_tf,24,layer_24/width_16k/gated,l1,False,103
0.5312415576281235,0.53125,0.5496027068091754,0.8891460905349794,128,47_reasoning_tf,24,layer_24/width_16k/gated,l1,False,103
0.6204721519175459,0.6209123099354301,0.6555757149798696,0.7131578947368421,16,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,198
0.5795247825119639,0.5796709018954385,0.6146088435374151,0.7157894736842105,128,26_headline_isfrontpage,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,198
0.6085426077673104,0.6085496866606983,0.650240063830009,0.7595038015206083,16,7_hist_fig_ispolitician,24,layer_24/width_16k/standard,l1,False,531
0.6351834542068284,0.635183527305282,0.6877576262995025,0.7643057222889156,128,7_hist_fig_ispolitician,24,layer_24/width_16k/standard,l1,False,531
0.5713094181055918,0.5743615423134703,0.6239641445052267,1.0,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/batch_topk_32,l1,False,2
0.5294469365424266,0.5518277416124187,0.5768443794495899,1.0,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/batch_topk_32,l1,False,2
0.5323479675711678,0.5350396099939062,0.5460785478743947,1.0,16,22_headline_isobama,24,layer_24/width_16k/topk_32,l1,False,14
0.5865882772839378,0.5904936014625228,0.633102106295119,1.0,128,22_headline_isobama,24,layer_24/width_16k/topk_32,l1,False,14
0.7358360019931636,0.7361111111111112,0.8222168156478278,0.9054783950617283,16,57_wikidatais_alive,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,103
0.7953751781063478,0.795751633986928,0.8732518742791234,0.9274691358024691,128,57_wikidatais_alive,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,103
0.480747784668027,0.48677884615384615,0.4979759281517094,1.0,16,54_cs_tf,24,layer_24/width_16k/standard,l1,False,7
0.4880163179578122,0.49138621794871795,0.49794976449498685,1.0,128,54_cs_tf,24,layer_24/width_16k/standard,l1,False,7
0.49811945880228364,0.5358974358974359,0.563681788297173,1.0,16,41_truthqa_tf,24,layer_24/width_16k/p_anneal,l1,False,5
0.36144220572640506,0.5051282051282051,0.5703484549638395,1.0,128,41_truthqa_tf,24,layer_24/width_16k/p_anneal,l1,False,5
0.46604377425696375,0.546691403834261,0.6977704414446388,0.7373527373527374,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/gated,l1,False,382
0.80267203309689,0.8027210884353742,0.8731504485430002,0.9598059598059597,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/gated,l1,False,382
0.7614081874889512,0.761600928074246,0.8451262643934948,0.9166666666666667,16,61_wikidata_occupation_isactor,24,layer_24/width_16k/jumprelu_32,l1,False,275
0.8218249820316141,0.8219257540603249,0.8891169298184225,0.9510582010582012,128,61_wikidata_occupation_isactor,24,layer_24/width_16k/jumprelu_32,l1,False,275
0.620767041967055,0.6213991769547325,0.6897122104522053,0.6381392045454546,16,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,382
0.6464389287578269,0.6465237166991553,0.717130541104697,0.6775568181818181,128,48_cm_correct,24,layer_24/width_16k/batch_topk_32,l1,False,382
0.5586126319572035,0.601303639326453,0.6970660435254685,0.7163763066202091,16,42_temp_sense,24,layer_24/width_16k/gated,l1,False,382
0.7085494779311069,0.7088538837588267,0.7784792050228957,0.8912891986062716,128,42_temp_sense,24,layer_24/width_16k/gated,l1,False,382
0.7756257752970545,0.7757784067933684,0.8428444098814711,0.9562499999999999,16,5_hist_fig_ismale,24,layer_24/width_16k/standard,l1,False,53
0.8633550165230104,0.8635260816821674,0.9364842686783539,0.9833333333333334,128,5_hist_fig_ismale,24,layer_24/width_16k/standard,l1,False,53
0.3925785227841867,0.4164164164164164,0.35132711695988744,1.0,16,56_wikidatasex_or_gender,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,4
0.38510552337712833,0.3945945945945946,0.3334494588061318,1.0,128,56_wikidatasex_or_gender,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,4
0.6666572280279861,0.6666666666666666,0.7311765735525788,0.9166666666666666,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/jumprelu_32,l1,False,28
0.6664940349675359,0.6681887366818874,0.7232658230454794,0.9444444444444443,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/jumprelu_32,l1,False,28
0.5587174762681213,0.5610983981693364,0.5691479913803793,0.7037037037037037,16,42_temp_sense,24,layer_24/width_16k/batch_topk_32,l1,False,38
0.6020402033025329,0.6054919908466819,0.6458976369772345,0.675925925925926,128,42_temp_sense,24,layer_24/width_16k/batch_topk_32,l1,False,38
0.5314420888091066,0.5326895996781331,0.5675952739769268,0.8333333333333334,16,48_cm_correct,24,layer_24/width_16k/topk_32,l1,False,28
0.6167992724961344,0.6169784751559042,0.6630604220657816,0.7777777777777778,128,48_cm_correct,24,layer_24/width_16k/topk_32,l1,False,28
0.5001068794525311,0.5161529892313406,0.5193258697165348,1.0,16,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,2
0.5003048200319781,0.500556999628667,0.4895094596875341,1.0,128,47_reasoning_tf,24,layer_24/width_16k/standard_new,l1,False,2
0.7300600956494802,0.7338563669281835,0.8304931762740564,0.875,16,57_wikidatais_alive,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,28
0.7481040997769106,0.7499497083081875,0.8365729372210738,0.8194444444444445,128,57_wikidatais_alive,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,28
0.6368395833858724,0.6387461459403906,0.6789049453433875,0.7833333333333332,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,53
0.6783143867144783,0.6793422404933196,0.7404811725425121,0.7291666666666666,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,53
0.34029558939200666,0.501300780468281,0.42668003950979916,1.0,16,56_wikidatasex_or_gender,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,2
0.3491303878324279,0.49809885931558934,0.42578320359368726,1.0,128,56_wikidatasex_or_gender,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,2
0.7144650981693806,0.7286860581745236,0.729855061674492,1.0,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,5
0.3333333333333333,0.5,0.5,0.5,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,5
0.5621625296949653,0.5822021116138764,0.6195868679413162,1.0,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/gated,l1,False,10
0.590998927078682,0.59175465057818,0.6346582004590356,1.0,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/gated,l1,False,10
0.5869163566606219,0.5869182389937107,0.6247814010383388,0.7282913165266107,16,54_cs_tf,24,layer_24/width_16k/standard_new,l1,False,1024
0.6097952686369849,0.609811320754717,0.6470830519098486,0.7527010804321729,128,54_cs_tf,24,layer_24/width_16k/standard_new,l1,False,1024
0.3390003637361667,0.5025614754098361,0.5831692169443699,1.0,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/p_anneal,l1,False,7
0.3344707570325201,0.5005122950819673,0.6621739367777479,0.5833333333333334,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/p_anneal,l1,False,7
0.682906942047611,0.6829085457271364,0.7467682950129133,0.9229166666666666,16,24_headline_isiran,24,layer_24/width_16k/jumprelu_32,l1,False,53
0.7759196700199705,0.7773613193403298,0.8729345971691815,0.9249999999999999,128,24_headline_isiran,24,layer_24/width_16k/jumprelu_32,l1,False,53
0.6492684659982201,0.6831028262176789,0.5046005402947032,0.72,16,5_hist_fig_ismale,24,layer_24/width_16k/topk_32,l1,False,10
0.6519649729596666,0.6851072359190219,0.5258345078288093,0.72,128,5_hist_fig_ismale,24,layer_24/width_16k/topk_32,l1,False,10
0.5892790235767306,0.5907023749368367,0.615103512373482,0.75,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/batch_topk_32,l1,False,20
0.6108494306423646,0.6134411318847903,0.6661876602220385,0.7916666666666666,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/batch_topk_32,l1,False,20
0.8198191502539329,0.8205128205128205,0.8859738445484229,0.8931048551611587,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/batch_topk_32,l1,False,1024
0.8531043359134525,0.8533333333333334,0.9200987982630356,0.945328437372501,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/batch_topk_32,l1,False,1024
0.48931611657708524,0.49944050727340544,0.49337484835331175,1.0,16,47_reasoning_tf,24,layer_24/width_16k/p_anneal,l1,False,14
0.4955934988636499,0.4990675121223424,0.49695593620265566,1.0,128,47_reasoning_tf,24,layer_24/width_16k/p_anneal,l1,False,14
0.4319486773330348,0.47427427427427427,0.47172171056829443,0.625,16,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,4
0.4701427227834118,0.4702702702702703,0.4645667675510051,1.0,128,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,4
0.549266201586257,0.5537808329963607,0.5709263768881846,0.6437499999999999,16,51_just_is,24,layer_24/width_16k/standard,l1,False,53
0.6355553924545941,0.6395066720582289,0.7014087772692348,0.9,128,51_just_is,24,layer_24/width_16k/standard,l1,False,53
0.33735262593783494,0.5010109179134654,0.5900366906381889,0.6229166666666667,16,50_deon_isvalid,24,layer_24/width_16k/standard,l1,False,53
0.33735262593783494,0.5010109179134654,0.5900366906381889,0.5645833333333333,128,50_deon_isvalid,24,layer_24/width_16k/standard,l1,False,53
0.34413268469459457,0.5016012810248198,0.4774892772504633,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/topk_32,l1,False,3
0.4050892002404052,0.517013610888711,0.5602501216345375,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/topk_32,l1,False,3
0.608535494837955,0.6142857142857143,0.6925914757161968,0.7083333333333334,16,42_temp_sense,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,53
0.6241466056116066,0.6262672811059908,0.6870572745227123,0.6833333333333332,128,42_temp_sense,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,53
0.38037797677900503,0.48696088264794385,0.45066593964440965,1.0,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard_new,l1,False,5
0.35364052124689066,0.4879638916750251,0.5305927813530864,1.0,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard_new,l1,False,5
0.7483280048191676,0.7486792452830189,0.8238398686026578,0.8319327731092437,16,57_wikidatais_alive,24,layer_24/width_16k/gated,l1,False,1024
0.8454696326608456,0.8455345911949685,0.9155020713106015,0.8859543817527011,128,57_wikidatais_alive,24,layer_24/width_16k/gated,l1,False,1024
0.6729571124043233,0.6744844318641326,0.73472990709693,0.75625,16,57_wikidatais_alive,24,layer_24/width_16k/topk_32,l1,False,53
0.7654760337613232,0.7668823291548726,0.8561971925178503,0.9583333333333334,128,57_wikidatais_alive,24,layer_24/width_16k/topk_32,l1,False,53
0.582961158843497,0.5848781503853364,0.616939035818409,0.6763157894736842,16,7_hist_fig_ispolitician,24,layer_24/width_16k/batch_topk_32,l1,False,198
0.563904305268201,0.5640491564257446,0.5952876405664307,0.7342105263157894,128,7_hist_fig_ispolitician,24,layer_24/width_16k/batch_topk_32,l1,False,198
0.7580781379101168,0.7594070695553021,0.8441119760144268,0.9537037037037036,16,23_headline_ischina,24,layer_24/width_16k/p_anneal,l1,False,103
0.8294299837998717,0.8295324971493728,0.8982225348413594,0.9513888888888888,128,23_headline_ischina,24,layer_24/width_16k/p_anneal,l1,False,103
0.6200809495364553,0.6213235294117647,0.6645782104372251,0.6540637860082305,16,26_headline_isfrontpage,24,layer_24/width_16k/batch_topk_32,l1,False,103
0.5483320772231742,0.5484068627450981,0.5747480603080013,0.7271090534979424,128,26_headline_isfrontpage,24,layer_24/width_16k/batch_topk_32,l1,False,103
0.6616160147687629,0.6616161616161617,0.7182556696791674,0.5809018567639257,16,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.7141927084903631,0.7143170838823013,0.7856318044781125,0.8885941644562334,128,52_virtue_is,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,275
0.819640556639753,0.8196428571428571,0.911281887755102,0.8731884057971014,16,23_headline_ischina,24,layer_24/width_16k/topk_32,l1,False,737
0.8312466367713004,0.83125,0.9213616071428572,0.9090177133655395,128,23_headline_ischina,24,layer_24/width_16k/topk_32,l1,False,737
0.47694357836634677,0.5330528846153846,0.5515345385950855,1.0,16,36_sciq_tf,24,layer_24/width_16k/standard_new,l1,False,7
0.4717213938669724,0.5386618589743589,0.6208844407462195,1.0,128,36_sciq_tf,24,layer_24/width_16k/standard_new,l1,False,7
0.8045588334117331,0.8052373158756138,0.8889936542546495,0.8872727272727271,16,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/jumprelu_32,l1,False,737
0.850852486104852,0.851063829787234,0.9280699451678315,0.9252525252525252,128,64_wikidata_occupation_isresearcher,24,layer_24/width_16k/jumprelu_32,l1,False,737
0.33311086788792743,0.49979975971165397,0.5,0.6711956521739131,16,47_reasoning_tf,24,layer_24/width_16k/p_anneal,l1,False,198
0.5912285593815746,0.591509811774129,0.6248813153086572,0.798913043478261,128,47_reasoning_tf,24,layer_24/width_16k/p_anneal,l1,False,198
0.539586315840863,0.5414781297134238,0.5510783292721151,0.88,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/jumprelu_32,l1,False,10
0.5159952481163805,0.5208647561588738,0.5501653134889741,0.96,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/jumprelu_32,l1,False,10
0.5050920217714658,0.5300896286811779,0.5552036199095022,1.0,16,41_truthqa_tf,24,layer_24/width_16k/batch_topk_32,l1,False,4
0.3340449148505679,0.5006402048655569,0.5,0.5,128,41_truthqa_tf,24,layer_24/width_16k/batch_topk_32,l1,False,4
0.5610772568116151,0.5806451612903226,0.6371548232299343,0.789866255144033,16,41_truthqa_tf,24,layer_24/width_16k/gated,l1,False,103
0.6517731917451413,0.6524926686217009,0.6765421693999879,0.8271604938271605,128,41_truthqa_tf,24,layer_24/width_16k/gated,l1,False,103
0.5668323152031185,0.5671821650933923,0.6012279733639257,0.9166666666666666,16,56_wikidatasex_or_gender,24,layer_24/width_16k/gated,l1,False,20
0.6317026104511675,0.635468969672625,0.7050653397035308,1.0,128,56_wikidatasex_or_gender,24,layer_24/width_16k/gated,l1,False,20
0.6761803192535178,0.6777358490566038,0.759512915439289,0.7919167667066827,16,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,1024
0.7355643475410718,0.7355974842767296,0.8033082744073905,0.827531012404962,128,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,1024
0.49247880695366375,0.5057934508816121,0.5366639054023326,1.0,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,14
0.5724524700326281,0.5848866498740554,0.6430192801221454,0.9166666666666666,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/standard,l1,False,14
0.48267697248455493,0.484375,0.487749787414966,1.0,16,47_reasoning_tf,24,layer_24/width_16k/gated,l1,False,7
0.5023958371265517,0.5026041666666666,0.4975945781958617,1.0,128,47_reasoning_tf,24,layer_24/width_16k/gated,l1,False,7
0.6620313509425744,0.6635532994923858,0.7251609770995789,0.8525132275132276,16,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,74
0.6657690682051844,0.667005076142132,0.7312370937148432,0.9424603174603176,128,51_just_is,24,layer_24/width_16k/p_anneal,l1,False,74
0.33344491905499685,0.5001004217714401,0.5298807120809473,0.6666666666666666,16,44_phys_tf,24,layer_24/width_16k/p_anneal,l1,False,20
0.5718897959663141,0.5726049407511549,0.6010939700949236,0.9583333333333334,128,44_phys_tf,24,layer_24/width_16k/p_anneal,l1,False,20
0.8040347365208297,0.804614733276884,0.8774413680910207,0.9586776859504132,16,21_headline_istrump,24,layer_24/width_16k/p_anneal,l1,False,275
0.8527477323026089,0.8528789161727349,0.918266283614182,0.9986225895316805,128,21_headline_istrump,24,layer_24/width_16k/p_anneal,l1,False,275
0.6152674164064862,0.6154003267973857,0.6602016385257807,0.7813786008230452,16,50_deon_isvalid,24,layer_24/width_16k/gated,l1,False,103
0.649375,0.6495098039215687,0.6979478712781408,0.905349794238683,128,50_deon_isvalid,24,layer_24/width_16k/gated,l1,False,103
0.40477780061933244,0.5238439306358381,0.5575340806575562,1.0,16,24_headline_isiran,24,layer_24/width_16k/standard_new,l1,False,3
0.3585212001535846,0.5115606936416185,0.6504101373250025,1.0,128,24_headline_isiran,24,layer_24/width_16k/standard_new,l1,False,3
0.5725064721739446,0.5725138121546961,0.587180164677513,0.8544238683127573,16,58_wikidatapolitical_party,24,layer_24/width_16k/jumprelu_32,l1,False,103
0.6587679947499824,0.6598756906077348,0.7125311918134367,0.9598765432098766,128,58_wikidatapolitical_party,24,layer_24/width_16k/jumprelu_32,l1,False,103
0.6584917601208252,0.6609039783378463,0.7275970081910315,0.8552631578947368,16,36_sciq_tf,24,layer_24/width_16k/jumprelu_32,l1,False,198
0.7264850501486267,0.7265153093105603,0.7989018464528668,0.9447368421052632,128,36_sciq_tf,24,layer_24/width_16k/jumprelu_32,l1,False,198
0.8668538254105562,0.8685897435897436,0.9741822492911736,1.0,16,49_cm_isshort,24,layer_24/width_16k/p_anneal,l1,False,7
0.9536415622382506,0.9537259615384616,0.9984210313424555,1.0,128,49_cm_isshort,24,layer_24/width_16k/p_anneal,l1,False,7
0.8654680832884779,0.8655560769591741,0.9509444831398842,0.9603141794129806,16,5_hist_fig_ismale,24,layer_24/width_16k/topk_32,l1,False,737
0.8604370088116219,0.8606288127639605,0.946838154383868,0.9632079371641173,128,5_hist_fig_ismale,24,layer_24/width_16k/topk_32,l1,False,737
0.6208531194220069,0.6231816048803379,0.6662102488768842,0.6866473749483257,16,44_phys_tf,24,layer_24/width_16k/p_anneal,l1,False,737
0.6977075580302429,0.6980290943219146,0.7593192577845181,0.7742868954113269,128,44_phys_tf,24,layer_24/width_16k/p_anneal,l1,False,737
0.5352452709275007,0.5356240525517938,0.564224653001195,0.9166666666666666,16,60_wikidata_occupation_isathlete,24,layer_24/width_16k/jumprelu_32,l1,False,20
0.6210003954555205,0.6210207175341081,0.6816506827629174,0.9583333333333334,128,60_wikidata_occupation_isathlete,24,layer_24/width_16k/jumprelu_32,l1,False,20
0.571746230788955,0.5735264534298934,0.6062969935461522,0.9166666666666666,16,48_cm_correct,24,layer_24/width_16k/standard,l1,False,28
0.6075561303653645,0.6123516395091531,0.6553876760158699,0.9444444444444445,128,48_cm_correct,24,layer_24/width_16k/standard,l1,False,28
0.6490716206563992,0.6498044965786901,0.7087851841659428,0.6658663465386155,16,52_virtue_is,24,layer_24/width_16k/batch_topk_32,l1,False,737
0.7448460313611284,0.7448680351906158,0.8154379859516554,0.7527010804321729,128,52_virtue_is,24,layer_24/width_16k/batch_topk_32,l1,False,737
0.7348928681760007,0.7412993039443155,0.8037007229719909,0.8386243386243387,16,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,275
0.8009620488523708,0.8010440835266821,0.8808132492826803,0.8783068783068784,128,59_wikidata_occupation_isjournalist,24,layer_24/width_16k/topk_32,l1,False,275
0.6920565267900708,0.6920583468395461,0.7685558290362999,0.8922888616891065,16,58_wikidatapolitical_party,24,layer_24/width_16k/standard_new,l1,False,531
0.797732262286563,0.7978119935170178,0.8753313071825033,0.9294165646674827,128,58_wikidatapolitical_party,24,layer_24/width_16k/standard_new,l1,False,531
0.6873920804658483,0.6879816704853156,0.7618466264056643,0.7657894736842106,16,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,198
0.6644339011213718,0.6644449073109768,0.710129286408441,0.8868421052631579,128,36_sciq_tf,24,layer_24/width_16k/topk_32,l1,False,198
0.7569350175287513,0.7569573283858998,0.8208964128798542,0.8544698544698545,16,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard,l1,False,382
0.7903262988680833,0.7915893630179345,0.8857882852562141,0.9681219681219682,128,63_wikidata_occupation_issinger,24,layer_24/width_16k/standard,l1,False,382
0.5029399578137964,0.525777331995988,0.5537186304638542,1.0,16,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.5851885656327772,0.5855566700100301,0.6122964525390193,1.0,128,7_hist_fig_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,14
0.3374387697115066,0.5018533772652389,0.5472740121427931,0.5282051282051281,16,54_cs_tf,24,layer_24/width_16k/p_anneal,l1,False,143
0.5032385075242218,0.5094728171334432,0.5156638028600973,0.5846153846153845,128,54_cs_tf,24,layer_24/width_16k/p_anneal,l1,False,143
0.3623028899154619,0.5133361558001693,0.9765375573306108,0.9848484848484849,16,49_cm_isshort,24,layer_24/width_16k/standard,l1,False,275
0.9758678393440579,0.9758679085520745,0.9961283689463644,0.997245179063361,128,49_cm_isshort,24,layer_24/width_16k/standard,l1,False,275
0.6080996836983078,0.6081020590868398,0.6498050595941778,0.758703481392557,16,7_hist_fig_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,531
0.6347356069786678,0.6347358997314234,0.6874921354600385,0.7639055622248899,128,7_hist_fig_ispolitician,24,layer_24/width_16k/p_anneal,l1,False,531
0.8650499163628738,0.8652641002685766,0.9350899943816128,0.9499799919967987,16,6_hist_fig_isamerican,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,531
0.8635157554339526,0.8636974037600716,0.9301069817879295,0.9607843137254901,128,6_hist_fig_isamerican,24,layer_24/width_16k/matryoshka_batch_topk_32,l1,False,531
0.5555752875894179,0.5631895687061184,0.5883809905141704,1.0,16,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,5
0.47668395669007385,0.5300902708124373,0.6121131700014789,1.0,128,62_wikidata_occupation_ispolitician,24,layer_24/width_16k/jumprelu_32,l1,False,5
